subject,tag,file,lineno,MLOC
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,257f659fee96edecac23cd7cc5419803a00dde29,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,1e6b021b365655e1baa96b64b0c1bd5834fbed00,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,60f50e29757be96a7d10267c0bbe24da20b70819,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,ce008f78f152ce70269449dba2be0e20f76e3c3b,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,5704199e5313e5ad96868b19776c7f764cf9b0ba,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,7b836465bb5dff100cee5c38f0bfa5f9d3e62751,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,7190e676f30fa60a572cbcd4caace38a9faaaf51,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,320919a5758ad15d8ee8530f6275d5c336eb0e36,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/setup.py,22,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,15,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/tests/test_data_prep.py,22,3
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/tests/test_cli.py,16,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/tests/test_cli.py,24,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/tests/test_cli.py,38,8
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/list_countries.py,16,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,45,3
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,80,3
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,86,3
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,93,5
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,100,6
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,108,8
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,153,4
covidify,72deeca1016dd008f0d385d4c56bf1e883a04db2,../../projects/well_engineered_projects/covidify/src/covidify/data_exploration.py,163,5
covidify,c93eaead6c648255d9e6e40aae7fe5c96bd48117,../../projects/well_engineered_projects/covidify/setup.py,22,5
